"","d","d","d"
"555","0.0663752883988715","Politics","Healthy.eating"
"556","0.468321816263705","Politics","Daily.events"
"557","0.0516186691678046","Politics","Prioritising.workload"
"558","0.0128990210374786","Politics","Writing.notes"
"559","0.140845358636556","Politics","Workaholism"
"560","0.0985295591395897","Politics","Thinking.ahead"
"561","0.019676472626891","Politics","Final.judgement"
"562","0.0504226531866869","Politics","Reliability"
"563","0.0233552117088887","Politics","Keeping.promises"
"564","0.0427573560025851","Politics","Loss.of.interest"
"565","-0.0545107562823587","Politics","Friends.versus.money"
"566","0.0678319146092303","Politics","Funniness"
"567","0.0128792872677665","Politics","Fake"
"568","-0.024441111185884","Politics","Criminal.damage"
"569","-0.0992504027861477","Politics","Decision.making"
"570","0.281712256352099","Politics","Elections"
"571","0.0584810177129042","Politics","Self.criticism"
"572","0.0580490265636792","Politics","Judgment.calls"
"573","-0.00896170958791679","Politics","Hypochondria"
"574","-0.0770373416813127","Politics","Empathy"
"575","-0.0177887817746319","Politics","Eating.to.survive"
"576","-0.0574450827734184","Politics","Giving"
"577","-0.0735236910235147","Politics","Compassion.to.animals"
"578","-0.0153888531738234","Politics","Borrowed.stuff"
"579","-0.0911477249696681","Politics","Loneliness"
"580","-0.00608172312844405","Politics","Cheating.in.school"
"581","0.00107013532478674","Politics","Health"
"582","-0.0531762381184421","Politics","Changing.the.past"
"583","0.0205989187627847","Politics","God"
"584","0.0496875238338467","Politics","Dreams"
"585","0.15012705548547","Politics","Charity"
"586","0.0575717512350934","Politics","Number.of.friends"
"587","0.0204128742918249","Politics","Waiting"
"588","0.0880814161641676","Politics","New.environment"
"589","-0.0831834576074034","Politics","Mood.swings"
"590","0.0608700066500426","Politics","Appearence.and.gestures"
"591","0.0684778083986588","Politics","Socializing"
"592","0.0651242208113785","Politics","Achievements"
"593","0.0259848344173333","Politics","Responding.to.a.serious.letter"
"594","-0.0458190876240322","Politics","Children"
"595","0.109818315036385","Politics","Assertiveness"
"596","0.00501510102221018","Politics","Getting.angry"
"597","0.171001673065945","Politics","Knowing.the.right.people"
"598","-0.153262464122368","Politics","Public.speaking"
"599","-0.00266429618297772","Politics","Unpopularity"
"600","-0.156043792018849","Politics","Life.struggles"
"601","0.0926246467513354","Politics","Happiness.in.life"
"602","0.0823775193429032","Politics","Energy.levels"
"603","0.0945573935701391","Politics","Small...big.dogs"
"604","0.0344455291751742","Politics","Personality"
"605","0.0544356076768671","Politics","Finding.lost.valuables"
"606","-0.0583226454336524","Politics","Getting.up"
"607","0.0910571615581272","Politics","Interests.or.hobbies"
"608","0.0333716526523726","Politics","Parents..advice"
"609","-0.0411266131534174","Politics","Questionnaires.or.polls"
"610","0.0868682689577439","Politics","Age"
"611","-0.00460960635560376","Politics","Number.of.siblings"
"612","-0.0697024698184853","Mathematics","Music"
"613","0.0155935416860302","Mathematics","Slow.songs.or.fast.songs"
"614","0.00269020898633073","Mathematics","Movies"
"615","0.0117609860741329","Mathematics","History"
"616","0.0447719168389854","Mathematics","Psychology"
"617","0.103713804323525","Mathematics","Politics"
"618","1","Mathematics","Mathematics"
"619","0.595992347572347","Mathematics","Physics"
"620","0.153916374683957","Mathematics","Internet"
"621","0.293151009947203","Mathematics","PC"
"622","0.215758368996684","Mathematics","Economy.Management"
"623","0.0818446735586958","Mathematics","Biology"
"624","0.18525523449139","Mathematics","Chemistry"
"625","-0.0256844279929982","Mathematics","Reading"
"626","0.0532834390106399","Mathematics","Geography"
"627","0.00246656915062442","Mathematics","Foreign.languages"
"628","0.0620608648430643","Mathematics","Medicine"
"629","0.047401866545535","Mathematics","Law"
"630","0.113340569386445","Mathematics","Cars"
"631","0.0258838988973853","Mathematics","Art.exhibitions"
"632","0.110704701558425","Mathematics","Religion"
"633","0.028440116258317","Mathematics","Countryside..outdoors"
"634","-0.00806765906741906","Mathematics","Dancing"
"635","0.0982578184326076","Mathematics","Musical.instruments"
"636","-0.0113941444190048","Mathematics","Writing"
"637","0.0575499781426387","Mathematics","Passive.sport"
"638","0.0809480959890298","Mathematics","Active.sport"
"639","0.0278264375714125","Mathematics","Gardening"
"640","-0.113774505606283","Mathematics","Celebrities"
"641","-0.159907197529837","Mathematics","Shopping"
"642","0.243874585570776","Mathematics","Science.and.technology"
"643","-0.0151163086902553","Mathematics","Theatre"
"644","-0.0324586233292879","Mathematics","Fun.with.friends"
"645","0.0960540891416442","Mathematics","Adrenaline.sports"
"646","-0.0315530040475735","Mathematics","Pets"
"647","-0.049351352947418","Mathematics","Flying"
"648","-0.0910325712755161","Mathematics","Storm"
"649","-0.105738827396808","Mathematics","Darkness"
"650","-0.0918296645417603","Mathematics","Heights"
"651","-0.116925623761035","Mathematics","Spiders"
"652","-0.0913868828552289","Mathematics","Snakes"
"653","-0.121011073535565","Mathematics","Rats"
"654","-0.103244320500902","Mathematics","Ageing"
"655","-0.0835439420001413","Mathematics","Dangerous.dogs"
"656","-0.0226804340512723","Mathematics","Fear.of.public.speaking"
"657","0.0495669261881559","Mathematics","Healthy.eating"
"658","-0.00646483221574686","Mathematics","Daily.events"
"659","0.110838601207778","Mathematics","Prioritising.workload"
"660","0.00355374895521294","Mathematics","Writing.notes"
"661","0.131542150990086","Mathematics","Workaholism"
"662","0.123943663537716","Mathematics","Thinking.ahead"
"663","-0.0390191752806634","Mathematics","Final.judgement"
"664","0.109622290380105","Mathematics","Reliability"
"665","0.108429968892958","Mathematics","Keeping.promises"
"666","0.0140705178010421","Mathematics","Loss.of.interest"
"667","-0.0021852272815356","Mathematics","Friends.versus.money"
"668","0.0548505495010174","Mathematics","Funniness"
"669","0.012629889692276","Mathematics","Fake"
"670","-0.043016363900211","Mathematics","Criminal.damage"
"671","-0.00273340551620541","Mathematics","Decision.making"
"672","0.0438024867859538","Mathematics","Elections"
"673","0.0217785763261188","Mathematics","Self.criticism"
"674","-0.0333160417734103","Mathematics","Judgment.calls"
"675","0.0154835106456457","Mathematics","Hypochondria"
"676","-0.0811908413699454","Mathematics","Empathy"
"677","0.0792578915819891","Mathematics","Eating.to.survive"
"678","-0.0122027994920495","Mathematics","Giving"
"679","-0.0927579317663001","Mathematics","Compassion.to.animals"
"680","-0.00439434473015807","Mathematics","Borrowed.stuff"
"681","-0.0297165958623768","Mathematics","Loneliness"
"682","-0.157761109268664","Mathematics","Cheating.in.school"
"683","-0.0366734113975369","Mathematics","Health"
"684","-0.0454020810337884","Mathematics","Changing.the.past"
"685","-0.0186505678394264","Mathematics","God"
"686","0.067658657005","Mathematics","Dreams"
"687","0.0277395573062612","Mathematics","Charity"
"688","-0.0475508120755269","Mathematics","Number.of.friends"
"689","0.0853959015945269","Mathematics","Waiting"
"690","0.0436317421209644","Mathematics","New.environment"
"691","-0.061883303956004","Mathematics","Mood.swings"
"692","-0.102540622436393","Mathematics","Appearence.and.gestures"
"693","-0.00323386638270982","Mathematics","Socializing"
"694","0.0333134649706781","Mathematics","Achievements"
"695","0.054195120109995","Mathematics","Responding.to.a.serious.letter"
"696","-0.0104824592586298","Mathematics","Children"
"697","0.0326137482287387","Mathematics","Assertiveness"
"698","-0.0942720947708312","Mathematics","Getting.angry"
"699","0.0399879182614809","Mathematics","Knowing.the.right.people"
"700","-0.0588242589899678","Mathematics","Public.speaking"
"701","-0.00710529860274759","Mathematics","Unpopularity"
"702","-0.123328623556056","Mathematics","Life.struggles"
"703","0.103518359467698","Mathematics","Happiness.in.life"
"704","0.00770960137382325","Mathematics","Energy.levels"
"705","0.058158178623374","Mathematics","Small...big.dogs"
"706","0.0280972336616919","Mathematics","Personality"
"707","-0.00848122277096387","Mathematics","Finding.lost.valuables"
"708","-0.106246651814066","Mathematics","Getting.up"
"709","0.0479004676860923","Mathematics","Interests.or.hobbies"
"710","0.0195005496909755","Mathematics","Parents..advice"
"711","0.00340202033753065","Mathematics","Questionnaires.or.polls"
"712","0.0369831659890457","Mathematics","Age"
"713","0.0849281575469377","Mathematics","Number.of.siblings"
"714","-0.0688482723544217","Physics","Music"
"715","0.000319076651547517","Physics","Slow.songs.or.fast.songs"
"716","-0.0640078603117314","Physics","Movies"
"717","0.0824578224389879","Physics","History"
"718","0.0664531834934057","Physics","Psychology"
"719","0.130046240036236","Physics","Politics"
"720","0.595992347572347","Physics","Mathematics"
"721","1","Physics","Physics"
"722","0.098730748577581","Physics","Internet"
"723","0.334354579156094","Physics","PC"
"724","0.00729831968969161","Physics","Economy.Management"
"725","0.214093593796283","Physics","Biology"
"726","0.326359944952821","Physics","Chemistry"
"727","-0.0537422782035172","Physics","Reading"
"728","0.0973717877636429","Physics","Geography"
"729","-0.0961770797168326","Physics","Foreign.languages"
"730","0.22105322628012","Physics","Medicine"
"731","0.0392200228914898","Physics","Law"
"732","0.190707364005758","Physics","Cars"
"733","0.0501898748426242","Physics","Art.exhibitions"
"734","0.131655725852544","Physics","Religion"
"735","0.0597436410573689","Physics","Countryside..outdoors"
"736","-0.028068484407487","Physics","Dancing"
"737","0.116691464772088","Physics","Musical.instruments"
"738","0.0631526606333034","Physics","Writing"
"739","0.0177675621092854","Physics","Passive.sport"
"740","0.115725061313021","Physics","Active.sport"
"741","0.0443476848600538","Physics","Gardening"
"742","-0.213618854087875","Physics","Celebrities"
"743","-0.230642928015628","Physics","Shopping"
"744","0.419506247519811","Physics","Science.and.technology"
"745","0.00275828231691338","Physics","Theatre"
"746","-0.0316432608559719","Physics","Fun.with.friends"
"747","0.143085226825954","Physics","Adrenaline.sports"
"748","-0.0256755979834754","Physics","Pets"
"749","-0.0704358856143571","Physics","Flying"
"750","-0.157487187831812","Physics","Storm"
"751","-0.119922224795095","Physics","Darkness"
"752","-0.071305614574127","Physics","Heights"
"753","-0.159406976538194","Physics","Spiders"
"754","-0.168326878435827","Physics","Snakes"
"755","-0.198069841014822","Physics","Rats"
"756","-0.118885361635692","Physics","Ageing"
"757","-0.134579843375396","Physics","Dangerous.dogs"
"758","-0.0819854587197847","Physics","Fear.of.public.speaking"
"759","0.0546372646324174","Physics","Healthy.eating"
"760","-0.0340860775735165","Physics","Daily.events"
"761","0.0624419174131288","Physics","Prioritising.workload"
"762","-0.00137709415971581","Physics","Writing.notes"
"763","0.158397309879338","Physics","Workaholism"
"764","0.12684408396916","Physics","Thinking.ahead"
"765","-0.0512263374874783","Physics","Final.judgement"
"766","0.0592494440730882","Physics","Reliability"
"767","0.0612698067933209","Physics","Keeping.promises"
"768","-0.0203259990982624","Physics","Loss.of.interest"
"769","-0.0403764970600599","Physics","Friends.versus.money"
"770","0.0996801016990167","Physics","Funniness"
"771","0.0463018750928391","Physics","Fake"
"772","0.00545914991468867","Physics","Criminal.damage"
"773","0.00593284341921497","Physics","Decision.making"
"774","0.0494050172996887","Physics","Elections"
"775","0.000921753936050281","Physics","Self.criticism"
"776","-0.00429563711716215","Physics","Judgment.calls"
"777","-0.0331266200948654","Physics","Hypochondria"
"778","-0.115235193149012","Physics","Empathy"
"779","0.0649639685456103","Physics","Eating.to.survive"
"780","-0.0629057353339313","Physics","Giving"
"781","-0.0757380058566007","Physics","Compassion.to.animals"
"782","-0.00624233888047732","Physics","Borrowed.stuff"
"783","-0.0411191380336283","Physics","Loneliness"
"784","-0.183341023266945","Physics","Cheating.in.school"
"785","-0.0545857740951728","Physics","Health"
"786","-0.0920254278342229","Physics","Changing.the.past"
"787","-0.0584871878060388","Physics","God"
"788","0.042300002209276","Physics","Dreams"
"789","0.0269955953591792","Physics","Charity"
"790","-0.0324110596170644","Physics","Number.of.friends"
"791","0.075164404079933","Physics","Waiting"
"792","0.0581293263214677","Physics","New.environment"
"793","-0.102616137301871","Physics","Mood.swings"
"794","-0.110180329159036","Physics","Appearence.and.gestures"
"795","0.00351048547689572","Physics","Socializing"
"796","0.0688735152243534","Physics","Achievements"
"797","0.0628002474810851","Physics","Responding.to.a.serious.letter"
"798","-0.0606860279635603","Physics","Children"
"799","0.0685764364827589","Physics","Assertiveness"
"800","-0.0935369085113577","Physics","Getting.angry"
"801","0.0292066378028002","Physics","Knowing.the.right.people"
"802","-0.105448905609619","Physics","Public.speaking"
"803","-0.05102906845843","Physics","Unpopularity"
"804","-0.200779024314809","Physics","Life.struggles"
"805","0.115286037842868","Physics","Happiness.in.life"
"806","0.0435314997018493","Physics","Energy.levels"
"807","0.0997089664774668","Physics","Small...big.dogs"
